order_item_id,order_id,product_id,user_id,quantity,item_price,item_total,order_date,order_status,total_amount,product_name,category,brand,price,rating,name,email,gender,city,signup_date,item_revenue
I00032573,O00014953,P000170,U005154,3.0,20.19,60.57,2025-07-09 23:57:05.917863,Returned,1069.14,NeoTech Imagine,,NeoTech,20.19,3.57,Elizabeth Henry,markmiller@example.com,,Morenobury,2024-04-08,60.57000000000001
I00032574,O00014953,P000737,U005154,2.0,92.23,184.46,2025-07-09 23:57:05.917863,Returned,1069.14,Zenith Pm,Clothing,Zenith,92.23,4.32,Elizabeth Henry,markmiller@example.com,,Morenobury,2024-04-08,184.46
I00032575,O00014953,P000702,U005154,1.0,667.59,667.59,2025-07-09 23:57:05.917863,Returned,1069.14,GreenLeaf Condition,Electronics,GreenLeaf,667.59,2.8,Elizabeth Henry,markmiller@example.com,,Morenobury,2024-04-08,667.59
I00032576,O00014954,P000854,U005536,2.0,685.59,1371.18,2025-03-11 22:29:45.512722,Completed,2132.3,GreenLeaf Plan,Automotive,GreenLeaf,685.59,2.59,Debbie Ramirez,eclark@example.org,Female,Gillmouth,2025-05-19,1371.18
I00032577,O00014954,P001941,U005536,1.0,82.4,82.4,2025-03-11 22:29:45.512722,Completed,2132.3,Astra Sometimes,Pet Supplies,Astra,82.4,4.16,Debbie Ramirez,eclark@example.org,Female,Gillmouth,2025-05-19,82.4
I00032578,O00014954,P000764,U005536,3.0,226.24,678.72,2025-03-11 22:29:45.512722,Completed,2132.3,Harbor Much,Sports,Harbor,226.24,2.9,Debbie Ramirez,eclark@example.org,Female,Gillmouth,2025-05-19,678.72
I00032579,O00014955,P000983,U006419,2.0,23.58,47.16,2025-04-24 02:26:28.555158,Processing,47.16,Everest Meet,Home & Kitchen,Everest,23.58,4.51,Jessica Powell,michaelmartinez@example.com,,,2024-10-15,47.16
I00032580,O00014956,P000127,U002721,1.0,255.94,255.94,2025-01-04 22:50:19.856104,Processing,852.49,,Home & Kitchen,Willow,255.94,3.44,Jessica Douglas,millerpaige@example.com,Male,Michaelview,2025-04-10,255.94
I00032581,O00014956,P001780,U002721,1.0,49.73,49.73,2025-01-04 22:50:19.856104,Processing,852.49,Pulse Voice,Pet Supplies,Pulse,49.73,2.65,Jessica Douglas,millerpaige@example.com,Male,Michaelview,2025-04-10,49.73
I00032582,O00014956,P001060,U002721,1.0,307.27,307.27,2025-01-04 22:50:19.856104,Processing,852.49,Zenith Structure,Home & Kitchen,Zenith,307.27,4.85,Jessica Douglas,millerpaige@example.com,Male,Michaelview,2025-04-10,307.27
I00032584,O00014957,P001239,U008936,1.0,15.79,15.79,2025-04-10 04:57:15.101234,Completed,1605.25,Zenith Environmental,Groceries,Zenith,15.79,3.79,Ronnie Lewis,richardsonsean@example.org,Male,Campbellmouth,2025-07-19,15.79
I00032585,O00014957,P000193,U008936,2.0,794.73,1589.46,2025-04-10 04:57:15.101234,Completed,1605.25,Everest Nearly,Automotive,Everest,794.73,4.21,Ronnie Lewis,richardsonsean@example.org,Male,Campbellmouth,2025-07-19,1589.46
I00032567,O00014952,P001460,U001610,1.0,46.12,46.12,2025-01-15 16:07:00.180466,Cancelled,477.43,Solace Top,Pet Supplies,Solace,46.12,4.81,Joseph Taylor,michellemcmahon@example.com,Other,,2025-01-19,46.12
I00032566,O00014951,P001805,U000326,1.0,11.37,11.37,2024-10-24 00:17:13.398715,Processing,549.84,GreenLeaf Hear,Groceries,GreenLeaf,11.37,2.55,Megan Garrison,comptonjeremy@example.com,Other,Schroedermouth,2024-07-31,11.37
I00032565,O00014951,P001057,U000326,1.0,538.47,538.47,2024-10-24 00:17:13.398715,Processing,549.84,Acme Up,Automotive,Acme,538.47,4.42,Megan Garrison,comptonjeremy@example.com,Other,Schroedermouth,2024-07-31,538.47
I00032554,O00014945,P000689,U007254,1.0,18.5,18.5,2025-01-19 10:50:01.581552,Processing,1195.81,Nimbus Morning,Groceries,Nimbus,18.5,2.68,Megan Wolfe,andrew76@example.com,Male,East Kevinmouth,2024-02-16,18.5
I00032547,O00014943,P001155,U007756,2.0,175.11,350.22,2024-02-14 12:50:07.048658,Returned,2318.62,Solace School,Clothing,Solace,175.11,4.06,Robert Martin,sperez@example.net,Female,South Waynemouth,2024-10-29,350.22
I00032548,O00014943,P001781,U007756,2.0,984.2,1968.4,2024-02-14 12:50:07.048658,Returned,2318.62,Pulse Central,Electronics,Pulse,984.2,4.66,Robert Martin,sperez@example.net,Female,South Waynemouth,2024-10-29,1968.4
I00032549,O00014944,P000136,U006215,1.0,2169.98,2169.98,2024-05-16 13:16:22.415308,Completed,2427.45,Zenith Phone,Electronics,Zenith,2169.98,4.38,Jeffrey Nichols,jamesjacob@example.net,Other,Mirandahaven,2025-07-14,2169.98
I00032550,O00014944,P000010,U006215,1.0,235.11,235.11,2024-05-16 13:16:22.415308,Completed,2427.45,Orion Ahead,Sports,Orion,235.11,3.47,Jeffrey Nichols,jamesjacob@example.net,Other,Mirandahaven,2025-07-14,235.11
I00032551,O00014944,P001476,U006215,1.0,22.36,22.36,2024-05-16 13:16:22.415308,Completed,2427.45,Nimbus Sound,Books,Nimbus,22.36,3.87,Jeffrey Nichols,jamesjacob@example.net,Other,Mirandahaven,2025-07-14,22.36
I00032552,O00014945,P001789,U007254,1.0,409.61,409.61,2025-01-19 10:50:01.581552,Processing,1195.81,Willow Wall,Automotive,Willow,409.61,4.48,Megan Wolfe,andrew76@example.com,Male,East Kevinmouth,2024-02-16,409.61
I00032553,O00014945,P000186,U007254,1.0,231.15,231.15,2025-01-19 10:50:01.581552,Processing,1195.81,NeoTech Not,Electronics,NeoTech,231.15,3.7,Megan Wolfe,andrew76@example.com,Male,East Kevinmouth,2024-02-16,231.15
I00032555,O00014945,P000356,U007254,1.0,67.94,67.94,2025-01-19 10:50:01.581552,Processing,1195.81,Willow If,Pet Supplies,Willow,67.94,2.69,Megan Wolfe,andrew76@example.com,Male,East Kevinmouth,2024-02-16,67.94
I00032564,O00014950,P001424,U003771,1.0,85.29,85.29,2024-01-03 11:15:23.499993,Shipped,85.29,GreenLeaf Bill,Clothing,GreenLeaf,85.29,4.72,Michael Moore,kathylarson@example.net,Other,Alexanderfort,2025-02-17,85.29
I00032556,O00014945,P001272,U007254,3.0,123.68,371.04,2025-01-19 10:50:01.581552,Processing,1195.81,Willow Wall,Beauty,Willow,123.68,3.45,Megan Wolfe,andrew76@example.com,Male,East Kevinmouth,2024-02-16,371.04
I00032557,O00014945,P001264,U007254,1.0,97.57,97.57,2025-01-19 10:50:01.581552,Processing,1195.81,Orion Western,Home & Kitchen,Orion,97.57,2.84,Megan Wolfe,andrew76@example.com,Male,East Kevinmouth,2024-02-16,97.57
I00032559,O00014946,P000610,U007305,1.0,101.29,101.29,2024-05-13 13:23:00.755411,Completed,142.65,GreenLeaf Side,Home & Kitchen,GreenLeaf,101.29,2.55,Brooke Wheeler,jeremy18@example.net,Female,North Monica,2025-11-07,101.29
I00032560,O00014947,P001885,U001606,2.0,215.62,431.24,2025-03-20 15:28:11.770833,Processing,492.63,Zenith Catch,Home & Kitchen,Zenith,215.62,2.76,Chad Robinson,jasminemorton@example.org,Female,East Mary,2025-10-11,431.24
I00032561,O00014947,P001326,U001606,1.0,61.39,61.39,2025-03-20 15:28:11.770833,Processing,492.63,GreenLeaf Interview,Clothing,GreenLeaf,61.39,4.0,Chad Robinson,jasminemorton@example.org,Female,East Mary,2025-10-11,61.39
I00032562,O00014948,P000339,U007521,2.0,93.07,186.14,2025-08-22 20:28:26.815320,Cancelled,186.14,Nimbus Memory,Pet Supplies,Nimbus,93.07,2.71,Stephen Knight,peteradams@example.org,Female,Lake John,2025-01-31,186.14
I00032563,O00014949,P001110,U005591,1.0,143.9,143.9,2025-07-23 10:53:32.271965,Completed,143.9,Zenith Again,Toys,Zenith,143.9,4.4,Andrea Morris,bryantstephanie@example.org,Male,North John,2024-11-15,143.9
I00032674,O00014998,P000455,U002370,3.0,65.06,195.18,2025-03-25 00:50:39.079539,Completed,392.25,NeoTech Nearly,Clothing,NeoTech,65.06,4.45,Eugene Salazar,tphillips@example.com,Female,Heathburgh,2025-02-25,195.18
I00032675,O00014998,P001811,U002370,1.0,197.07,197.07,2025-03-25 00:50:39.079539,Completed,392.25,Everest Child,Sports,Everest,197.07,2.53,Eugene Salazar,tphillips@example.com,Female,Heathburgh,2025-02-25,197.07
I00032676,O00014999,P001921,U009945,2.0,124.91,249.82,2024-09-30 06:25:20.770509,Cancelled,,GreenLeaf Voice,Automotive,GreenLeaf,124.91,3.34,Kristen Anderson,hernandezmatthew@example.org,Female,Ricemouth,2025-02-28,249.82
I00032785,O00015046,P000879,U003391,1.0,134.17,134.17,2024-10-11 22:58:39.393984,Shipped,1152.0,GreenLeaf Couple,Home & Kitchen,GreenLeaf,134.17,2.8,Courtney Harris,lhartman@example.com,Male,Port Brendan,2024-01-27,134.17
I00032787,O00015046,P000167,U003391,1.0,28.53,28.53,2024-10-11 22:58:39.393984,Shipped,1152.0,Pulse Answer,Sports,Pulse,28.53,4.4,Courtney Harris,lhartman@example.com,Male,Port Brendan,2024-01-27,28.53
I00032788,O00015046,P001749,U003391,1.0,25.95,25.95,2024-10-11 22:58:39.393984,Shipped,1152.0,Zenith Discuss,Beauty,Zenith,25.95,2.51,Courtney Harris,lhartman@example.com,Male,Port Brendan,2024-01-27,25.95
I00032789,O00015047,P000635,U005868,3.0,14.99,44.97,2025-05-28 16:00:37.970163,Returned,148.89,Acme Provide,Books,Acme,14.99,3.14,Angela Wood,colin59@example.com,Female,North Lancehaven,2024-06-03,44.97
I00032790,O00015047,P001747,U005868,1.0,103.92,103.92,2025-05-28 16:00:37.970163,Returned,148.89,Zenith Protect,Home & Kitchen,Zenith,103.92,4.57,Angela Wood,colin59@example.com,Female,North Lancehaven,2024-06-03,103.92
I00032791,O00015048,P000884,U001057,2.0,15.29,30.58,2024-05-24 21:27:01.769231,Cancelled,159.95,Willow Nation,Pet Supplies,Willow,15.29,4.05,Antonio Barber,pfarmer@example.org,Other,East Arianashire,2025-07-22,30.58
I00032792,O00015048,P001783,U001057,1.0,56.57,56.57,2024-05-24 21:27:01.769231,Cancelled,159.95,Willow Culture,Home & Kitchen,Willow,56.57,4.17,Antonio Barber,pfarmer@example.org,Other,East Arianashire,2025-07-22,56.57
I00032793,O00015048,P000468,U001057,2.0,36.4,72.8,2024-05-24 21:27:01.769231,Cancelled,159.95,Astra Dream,Sports,Astra,36.4,4.14,Antonio Barber,pfarmer@example.org,Other,East Arianashire,2025-07-22,72.8
I00032794,O00015049,P000766,U008480,1.0,22.48,22.48,2025-02-20 07:56:06.455784,Returned,22.48,Pulse Sell,Clothing,Pulse,22.48,4.44,Jay Huynh,schneiderjeffery@example.org,Other,,2025-08-04,22.48
I00032795,O00015050,P000312,U005800,1.0,84.79,84.79,2024-09-05 05:09:39.517458,Completed,84.79,Willow Let,Beauty,Willow,84.79,3.97,Cassandra Ryan,russellrobert@example.net,Female,Port Jeffreychester,2025-07-05,84.79
I00032796,O00015051,P001660,U005718,1.0,113.12,113.12,2025-02-23 04:45:08.688370,Returned,151.28,GreenLeaf Medical,Clothing,GreenLeaf,113.12,4.72,Whitney Ortiz,crawfordchristine@example.org,Other,South Donaldmouth,2024-05-28,113.12
I00032797,O00015051,P001596,U005718,1.0,38.16,38.16,2025-02-23 04:45:08.688370,Returned,151.28,Pulse Eight,Beauty,Pulse,38.16,3.64,Whitney Ortiz,crawfordchristine@example.org,Other,South Donaldmouth,2024-05-28,38.16
I00032798,O00015052,P000706,U006085,1.0,112.22,112.22,2024-09-25 17:47:24.433972,Cancelled,112.22,Solace Situation,Home & Kitchen,Solace,112.22,2.75,Ernest Moore,krystallewis@example.com,Female,North Brandon,2025-07-11,112.22
I00032799,O00015053,P000051,U008923,3.0,840.01,2520.03,2025-03-09 11:07:08.772378,Returned,2624.23,Zenith Economy,Electronics,Zenith,840.01,3.23,Michael Webb,charles39@example.com,Male,North Jasonbury,2025-01-24,2520.0299999999997
I00032800,O00015053,P001487,U008923,2.0,52.1,104.2,2025-03-09 11:07:08.772378,Returned,2624.23,Zenith Ago,Books,Zenith,52.1,2.99,Michael Webb,charles39@example.com,Male,North Jasonbury,2025-01-24,104.2
I00032801,O00015054,P001913,U000477,1.0,7.76,7.76,2025-10-16 08:14:22.366337,Shipped,7.76,NeoTech Information,Groceries,NeoTech,7.76,4.12,Jesse Shepherd,duncanashley@example.org,,Lake Markfort,2025-02-02,7.76
I00032802,O00015055,P001305,U007913,2.0,864.19,1728.38,2025-09-12 04:47:15.923957,Returned,1728.38,Nimbus Drug,Automotive,Nimbus,864.19,2.69,Justin Brown,,,Erinmouth,2025-03-25,1728.38
I00032803,O00015056,P001858,U000428,1.0,54.55,54.55,2024-12-15 00:53:33.208698,Cancelled,193.75,Everest Run,Books,Everest,54.55,4.3,Kristina Robinson,laurengutierrez@example.com,Other,Lake Marilynbury,2024-09-18,54.55
I00032786,O00015046,P001497,U003391,1.0,944.56,944.56,2024-10-11 22:58:39.393984,Shipped,1152.0,Harbor Power,Electronics,Harbor,944.56,4.16,Courtney Harris,lhartman@example.com,Male,Port Brendan,2024-01-27,944.56
I00032784,O00015046,P000407,U003391,1.0,18.79,18.79,2024-10-11 22:58:39.393984,Shipped,1152.0,,Toys,Acme,18.79,,Courtney Harris,lhartman@example.com,Male,Port Brendan,2024-01-27,18.79
I00032762,O00015036,P001654,U009670,2.0,135.96,271.92,2025-10-19 06:09:22.421674,Completed,1356.44,GreenLeaf Eye,Sports,GreenLeaf,135.96,3.53,Shari Oconnor,annarios@example.org,Female,East Evanview,2024-04-10,271.92
I00032783,O00015045,P001611,U007484,3.0,1028.88,3086.64,2024-03-02 17:33:18.898613,Shipped,3086.64,Willow Benefit,Electronics,Willow,1028.88,2.86,Kimberly Jackson,roseerik@example.com,Male,Port Mariafurt,2025-04-06,3086.6400000000003
I00032764,O00015037,P000969,U000083,1.0,12.65,12.65,2024-08-28 19:34:18.087928,Cancelled,126.88,Astra A,Toys,Astra,12.65,2.74,Aaron Barber,cgrimes@example.net,Female,Reedside,2024-07-01,12.65
I00032765,O00015037,P000986,U000083,2.0,32.25,64.5,2024-08-28 19:34:18.087928,Cancelled,126.88,Everest So,Sports,Everest,32.25,4.7,Aaron Barber,cgrimes@example.net,Female,Reedside,2024-07-01,64.5
I00032766,O00015038,P001756,U006152,2.0,967.83,1935.66,2025-04-25 10:21:05.455777,Shipped,2158.97,Astra Book,Automotive,Astra,967.83,2.92,Christopher Vaughn,greenemelanie@example.com,,Lake Donald,2024-09-25,1935.66
I00032767,O00015038,P000095,U006152,1.0,121.02,121.02,2025-04-25 10:21:05.455777,Shipped,2158.97,NeoTech Certainly,Clothing,NeoTech,121.02,4.88,Christopher Vaughn,greenemelanie@example.com,,Lake Donald,2024-09-25,121.02
I00032769,O00015038,P000036,U006152,1.0,81.88,81.88,2025-04-25 10:21:05.455777,Shipped,2158.97,Orion Laugh,Sports,Orion,81.88,3.64,Christopher Vaughn,greenemelanie@example.com,,Lake Donald,2024-09-25,81.88
I00032770,O00015039,P001243,U006994,1.0,148.87,148.87,2024-09-18 11:09:38.132437,Shipped,287.87,GreenLeaf Design,Sports,GreenLeaf,148.87,2.72,Kathryn Walker,dakotawilliams@example.org,Male,Transtad,2024-04-07,148.87
I00032771,O00015039,P001856,U006994,2.0,69.5,139.0,2024-09-18 11:09:38.132437,Shipped,287.87,GreenLeaf Somebody,Toys,GreenLeaf,69.5,4.46,Kathryn Walker,dakotawilliams@example.org,Male,Transtad,2024-04-07,139.0
I00032772,O00015040,P000607,U001571,2.0,9.32,18.64,2024-09-12 12:27:12.479592,Returned,809.26,Everest Short,Groceries,Everest,9.32,4.06,Dana Powell,chavezisabel@example.com,Other,Youngfurt,2025-01-07,18.64
I00032773,O00015040,P001714,U001571,2.0,303.15,606.3,2024-09-12 12:27:12.479592,Returned,809.26,NeoTech Trouble,Sports,NeoTech,303.15,3.7,Dana Powell,chavezisabel@example.com,Other,Youngfurt,2025-01-07,606.3
I00032774,O00015040,P001275,U001571,2.0,77.34,154.68,2024-09-12 12:27:12.479592,Returned,809.26,Nimbus Bad,Toys,Nimbus,77.34,2.56,Dana Powell,chavezisabel@example.com,Other,Youngfurt,2025-01-07,154.68
I00032775,O00015040,P001239,U001571,1.0,15.79,15.79,2024-09-12 12:27:12.479592,Returned,809.26,Zenith Environmental,Groceries,Zenith,15.79,3.79,Dana Powell,chavezisabel@example.com,Other,Youngfurt,2025-01-07,15.79
I00032776,O00015040,P001122,U001571,1.0,13.85,13.85,2024-09-12 12:27:12.479592,Returned,809.26,Nimbus At,Beauty,Nimbus,13.85,2.56,Dana Powell,chavezisabel@example.com,Other,Youngfurt,2025-01-07,13.85
I00032777,O00015041,P000271,U007743,2.0,117.63,235.26,2025-08-26 23:51:56.087429,Processing,299.37,Willow Include,Pet Supplies,Willow,117.63,3.29,Melissa Luna,tiffanyjimenez@example.com,Male,West Kristenfurt,2025-03-27,235.26
I00032778,O00015041,P002000,U007743,1.0,64.11,64.11,2025-08-26 23:51:56.087429,Processing,299.37,Harbor Whole,Books,Harbor,64.11,,Melissa Luna,tiffanyjimenez@example.com,Male,West Kristenfurt,2025-03-27,64.11
I00032779,O00015042,P001669,U000079,1.0,115.92,115.92,2025-06-30 09:59:36.962802,Shipped,115.92,Solace Media,Toys,Solace,115.92,3.12,Kathleen Harris,sarakim@example.net,Other,Martinezbury,2025-03-03,115.92
I00032780,O00015043,P000134,U008267,1.0,495.76,495.76,2025-09-12 16:41:30.023799,Shipped,571.95,Orion Such,Automotive,Orion,495.76,4.06,Amanda Brady,maychristian@example.com,Female,Maldonadoberg,2024-06-19,495.76
I00032782,O00015044,P001441,U007890,1.0,54.22,54.22,2024-03-29 17:28:13.704852,Returned,54.22,,Books,Zenith,54.22,4.5,Anna Dominguez,egamble@example.com,Female,Port Anthony,,54.22
I00032804,O00015056,P001563,U000428,1.0,15.87,15.87,2024-12-15 00:53:33.208698,Cancelled,193.75,Everest Else,Books,Everest,15.87,,Kristina Robinson,laurengutierrez@example.com,Other,Lake Marilynbury,2024-09-18,15.87
I00032805,O00015056,P000434,U000428,1.0,52.83,52.83,2024-12-15 00:53:33.208698,Cancelled,193.75,NeoTech Anything,Toys,NeoTech,52.83,3.36,Kristina Robinson,laurengutierrez@example.com,Other,Lake Marilynbury,2024-09-18,52.83
I00032806,O00015056,P001303,U000428,1.0,54.36,54.36,2024-12-15 00:53:33.208698,Cancelled,193.75,GreenLeaf Be,Clothing,GreenLeaf,54.36,4.34,Kristina Robinson,laurengutierrez@example.com,Other,Lake Marilynbury,2024-09-18,54.36
I00032807,O00015056,P001888,U000428,1.0,16.14,16.14,2024-12-15 00:53:33.208698,Cancelled,193.75,NeoTech Late,Groceries,NeoTech,16.14,2.95,Kristina Robinson,laurengutierrez@example.com,Other,Lake Marilynbury,2024-09-18,16.14
I00032829,O00015068,P001097,U001585,1.0,223.08,223.08,2025-10-31 13:31:49.568626,Completed,1444.97,Astra Son,Sports,Astra,223.08,3.56,Sarah Long,wgonzalez@example.net,Male,Jacobbury,2024-06-20,223.08
I00032830,O00015068,P001304,U001585,3.0,375.91,1127.73,2025-10-31 13:31:49.568626,Completed,1444.97,Solace Miss,Automotive,Solace,375.91,4.32,Sarah Long,wgonzalez@example.net,Male,Jacobbury,2024-06-20,1127.73
I00032831,O00015069,P001729,U003638,2.0,67.52,135.04,2025-10-02 04:27:50.168552,Cancelled,,NeoTech Third,Books,NeoTech,67.52,3.4,Amy James,ygarcia@example.net,Female,Penaland,2025-07-10,135.04
I00032832,O00015070,P000542,U009753,1.0,36.54,36.54,2024-02-21 05:11:42.473040,Shipped,133.32,Everest Rock,Clothing,Everest,36.54,3.77,Natasha Clark,brooksjessica@example.org,Male,New Christopher,2025-03-28,36.54
I00032833,O00015070,P001184,U009753,1.0,64.63,64.63,2024-02-21 05:11:42.473040,Shipped,133.32,Acme Fill,Toys,Acme,64.63,4.24,Natasha Clark,brooksjessica@example.org,Male,New Christopher,2025-03-28,64.63
I00032834,O00015070,P001761,U009753,1.0,32.15,32.15,2024-02-21 05:11:42.473040,Shipped,133.32,Everest Line,Home & Kitchen,Everest,32.15,2.69,Natasha Clark,brooksjessica@example.org,Male,New Christopher,2025-03-28,32.15
I00032835,O00015071,P001742,U000714,1.0,814.3,814.3,2025-04-17 18:23:46.503210,,814.3,GreenLeaf End,Electronics,GreenLeaf,814.3,3.93,Darlene Orr,levinetina@example.net,Female,Robertside,2025-03-27,814.3
I00032836,O00015072,P001830,U005237,1.0,,1127.47,2025-11-05 15:41:52.900125,Completed,1617.06,Acme Chance,Electronics,Acme,1127.47,3.02,Samantha Moody,mwatson@example.com,Male,Alvaradomouth,2024-08-30,
I00032837,O00015072,P000893,U005237,1.0,87.91,87.91,2025-11-05 15:41:52.900125,Completed,1617.06,Astra Worker,Pet Supplies,Astra,87.91,2.67,Samantha Moody,mwatson@example.com,Male,Alvaradomouth,2024-08-30,87.91
I00032838,O00015072,P001864,U005237,2.0,200.84,401.68,2025-11-05 15:41:52.900125,Completed,1617.06,Acme Age,Home & Kitchen,Acme,200.84,3.63,Samantha Moody,mwatson@example.com,Male,Alvaradomouth,2024-08-30,401.68
I00032839,O00015073,P000525,U004630,1.0,28.04,28.04,2025-02-14 05:18:45.865800,Completed,28.04,GreenLeaf According,Books,GreenLeaf,28.04,4.3,Jason Shaw,wilsonbryce@example.org,Other,Lake Michaelshire,2024-11-03,28.04
I00032840,O00015074,P000083,U003544,2.0,126.24,252.48,2025-03-15 17:30:55.984907,Completed,252.48,Harbor Spring,Toys,Harbor,126.24,4.2,Juan Rice,john60@example.net,Female,Lake Allen,2024-09-12,252.48
I00032841,O00015075,P000775,U004988,1.0,69.1,69.1,2024-12-10 17:55:38.855286,Completed,1682.62,Everest Real,Clothing,Everest,69.1,3.82,Donald Foster,xherrera@example.com,Male,Elizabethbury,2024-10-10,69.1
I00032842,O00015075,P001583,U004988,1.0,13.54,13.54,2024-12-10 17:55:38.855286,Completed,1682.62,Orion Up,Groceries,Orion,13.54,4.46,Donald Foster,xherrera@example.com,Male,Elizabethbury,2024-10-10,13.54
I00032843,O00015075,P001049,U004988,1.0,1599.98,1599.98,2024-12-10 17:55:38.855286,Completed,1682.62,Zenith Their,Electronics,Zenith,1599.98,3.71,Donald Foster,xherrera@example.com,Male,Elizabethbury,2024-10-10,1599.98
I00032845,O00015076,P001561,U007415,3.0,69.68,209.04,2025-07-02 11:59:54.965438,Cancelled,385.38,Nimbus Risk,Beauty,Nimbus,69.68,3.41,Derek Atkinson,,Other,Oliviastad,2024-02-12,209.04000000000002
I00032846,O00015076,P000959,U007415,2.0,71.72,143.44,2025-07-02 11:59:54.965438,Cancelled,385.38,Astra Idea,Beauty,Astra,71.72,3.46,Derek Atkinson,,Other,Oliviastad,2024-02-12,143.44
I00032828,O00015068,P000904,U001585,2.0,47.08,94.16,2025-10-31 13:31:49.568626,Completed,1444.97,Nimbus Environment,Toys,Nimbus,47.08,3.97,Sarah Long,wgonzalez@example.net,Male,Jacobbury,2024-06-20,94.16
I00032827,O00015067,P000111,U001489,1.0,55.21,55.21,2024-09-10 17:06:33.248096,Completed,97.69,GreenLeaf Bar,Clothing,GreenLeaf,55.21,3.86,Pamela Nguyen,michael38@example.com,Male,Perezside,2025-03-03,55.21
I00032826,O00015067,P001559,U001489,1.0,42.48,42.48,2024-09-10 17:06:33.248096,Completed,97.69,Nimbus Bar,Books,Nimbus,42.48,3.87,Pamela Nguyen,michael38@example.com,Male,Perezside,2025-03-03,42.48
I00032815,O00015060,P001461,U003079,1.0,83.14,83.14,2024-02-22 14:55:11.342451,Completed,83.14,Willow Pressure,Toys,Willow,83.14,3.54,Debra Rangel,xvargas@example.org,Male,,2025-05-08,83.14
